Price,Close,High,Low,Open,Volume
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
Date,,,,,
9/28/2016,4432.450195,4460.830078,4413.120117,4413.120117,78464100
9/29/2016,4443.839844,4505.299805,4434.089844,4490.549805,80427600
9/30/2016,4448.259766,4463.390137,4342.640137,4383.700195,123077700
10/3/2016,4453.560059,4465.290039,4432.77002,4447.540039,61707600
10/4/2016,4503.089844,4521.359863,4453.669922,4458.669922,95873900
10/5/2016,4489.950195,4499.379883,4441.25,4462.720215,98277700
10/6/2016,4480.100098,4511.879883,4470.120117,4500.359863,102183900
10/7/2016,4449.910156,4487.180176,4444.319824,4480.529785,117429400
10/10/2016,4497.259766,4500.459961,4428.72998,4458.069824,87470600
10/11/2016,4471.740234,4520.180176,4469.299805,4490.830078,98600200
10/12/2016,4452.240234,4474.200195,4442.02002,4467.089844,99238700
10/13/2016,4405.169922,4421.810059,4370.649902,4421.810059,106795500
10/14/2016,4470.919922,4497.649902,4424.25,4424.25,92119400
10/17/2016,4450.22998,4474.330078,4439.910156,4452.720215,69410300
10/18/2016,4508.910156,4515.609863,4474.839844,4479.680176,90352900
10/19/2016,4520.299805,4528.970215,4495.939941,4513.490234,83323600
10/20/2016,4540.120117,4552.240234,4500.649902,4528.660156,96874000
10/21/2016,4536.069824,4555.109863,4517.799805,4546.649902,104200100
10/24/2016,4552.580078,4579.279785,4551.72998,4551.72998,83826400
10/25/2016,4540.839844,4570.629883,4528.029785,4560.459961,91091900
10/26/2016,4534.589844,4539.069824,4496.970215,4523.959961,89958800
10/27/2016,4533.569824,4556.740234,4502.549805,4526.339844,99701500
10/28/2016,4548.580078,4554.350098,4504.5,4515.25,96304300
10/31/2016,4509.259766,4540.259766,4500.189941,4525.600098,88366600
11/1/2016,4470.279785,4537.990234,4460.540039,4532.339844,79346900
11/2/2016,4414.669922,4449.439941,4414.669922,4437.990234,96987600
11/3/2016,4411.680176,4456.209961,4399.290039,4402.790039,101390600
11/4/2016,4377.459961,4403.640137,4355.810059,4403.160156,101731700
11/7/2016,4461.209961,4464.22998,4430.129883,4440.109863,89701700
11/8/2016,4476.890137,4482.589844,4446.390137,4454.580078,112800500
11/9/2016,4543.47998,4543.47998,4344.879883,4350.069824,204613400
11/10/2016,4530.950195,4606.660156,4502.740234,4577.009766,225207100
11/11/2016,4489.27002,4553.790039,4473.350098,4545.049805,121053300
11/14/2016,4508.549805,4560.879883,4492.029785,4528.049805,132886300
11/15/2016,4536.529785,4541.459961,4504.350098,4524.97998,112077800
11/16/2016,4501.140137,4548.830078,4479.939941,4545.890137,102195100
11/17/2016,4527.77002,4527.77002,4482.580078,4494.529785,88436200
11/18/2016,4504.350098,4551.629883,4496.740234,4547.049805,106645000
11/21/2016,4529.580078,4540.899902,4479.689941,4525.459961,84146400
11/22/2016,4548.350098,4571.790039,4541.580078,4561.700195,125792600
11/23/2016,4529.209961,4559.209961,4509.02002,4557.930176,102199800
11/24/2016,4542.560059,4552.040039,4520.490234,4537.27002,57005200
11/25/2016,4550.27002,4555.470215,4524.339844,4548.850098,64855700
11/28/2016,4510.390137,4545.140137,4499.200195,4544.089844,82981500
11/29/2016,4551.459961,4551.459961,4494.370117,4506.910156,89267600
11/30/2016,4578.339844,4597.540039,4547.580078,4548.97998,143644100
12/1/2016,4560.609863,4582.830078,4541.02002,4571.200195,111644600
12/2/2016,4528.819824,4545.25,4490.149902,4527.839844,102067200
12/5/2016,4574.319824,4605.560059,4502.200195,4506.660156,111540300
12/6/2016,4631.939941,4639.910156,4558.899902,4576.870117,122977200
12/7/2016,4694.720215,4694.720215,4658.72998,4676.609863,141483500
12/8/2016,4735.47998,4748.509766,4688.580078,4709.890137,149634900
12/9/2016,4764.069824,4780.52002,4737.379883,4741.100098,121620200
12/12/2016,4760.77002,4780.950195,4754.149902,4769.839844,98372500
12/13/2016,4803.870117,4807.879883,4746.549805,4754.220215,110469000
12/14/2016,4769.240234,4790.629883,4765.009766,4778.959961,109393800
12/15/2016,4819.22998,4830.299805,4776.330078,4776.830078,141188300
12/16/2016,4833.27002,4856.959961,4804.700195,4815.350098,206338400
12/19/2016,4822.77002,4829.549805,4812.080078,4820.490234,94842000
12/20/2016,4849.890137,4852.580078,4815.22998,4822.299805,87772700
12/21/2016,4833.819824,4851.52002,4821.240234,4831.560059,66626600
12/22/2016,4834.629883,4841.649902,4818.810059,4825.149902,65716200
12/23/2016,4839.680176,4844.799805,4825.930176,4837.410156,48362600
12/27/2016,4848.279785,4852.549805,4837,4840.169922,35125700
12/28/2016,4848.009766,4851.509766,4840.140137,4846.140137,49371200
12/29/2016,4838.470215,4845.669922,4822.290039,4824.75,45150100
12/30/2016,4862.310059,4864.290039,4825.140137,4837.680176,53055000
1/2/2017,4882.379883,4896.009766,4843.930176,4845.959961,34310400
1/3/2017,4899.330078,4929.600098,4896.109863,4904.77002,82609500
1/4/2017,4899.399902,4913.939941,4879.22998,4912.950195,77276800
1/5/2017,4900.640137,4905.839844,4874.790039,4881.720215,88092000
1/6/2017,4909.839844,4911.490234,4874.419922,4885.189941,73709000
1/9/2017,4887.569824,4915.600098,4867.830078,4915.350098,72709600
1/10/2017,4888.22998,4906.149902,4868.5,4894.450195,92809300
1/11/2017,4888.709961,4916.47998,4856.5,4890.040039,99652700
1/12/2017,4863.970215,4889.209961,4857.439941,4873.009766,99417200
1/13/2017,4922.490234,4924.580078,4883.060059,4889.450195,106285900
1/16/2017,4882.180176,4911.390137,4879.799805,4883.430176,71928500
1/17/2017,4859.689941,4889.160156,4841.680176,4865.189941,87737000
1/18/2017,4853.399902,4875.740234,4827.109863,4874.310059,88911500
1/19/2017,4841.140137,4867.580078,4829.819824,4859.759766,95638900
1/20/2017,4850.669922,4869.379883,4818.879883,4834.299805,117756800
1/23/2017,4821.410156,4842.970215,4800.390137,4816.97998,78546600
1/24/2017,4830.029785,4840.5,4816.72998,4831.950195,87954000
1/25/2017,4877.669922,4890.160156,4854.549805,4865.089844,114294300
1/26/2017,4867.240234,4901.069824,4855.759766,4891.859863,94017900
1/27/2017,4839.97998,4867.310059,4829.700195,4867.310059,79429000
1/30/2017,4784.640137,4830.689941,4771.97998,4823.5,83384600
1/31/2017,4748.899902,4812.549805,4748.899902,4790.279785,98487800
2/1/2017,4794.580078,4823.810059,4782.609863,4786.850098,97905700
2/2/2017,4794.290039,4812.310059,4774.180176,4785.140137,98607300
2/3/2017,4825.419922,4847.470215,4803.910156,4808.459961,80815700
2/6/2017,4778.080078,4841.169922,4773.350098,4829.680176,76878800
2/7/2017,4754.470215,4787.939941,4750.029785,4762.169922,83945400
2/8/2017,4766.600098,4790.290039,4733.819824,4768,102120800
2/9/2017,4826.240234,4831.310059,4769.859863,4793.009766,100798200
2/10/2017,4828.319824,4845.450195,4815.669922,4842.910156,122653200
2/13/2017,4888.189941,4906.709961,4841.600098,4844.220215,102000800
2/14/2017,4895.819824,4897.890137,4878.790039,4887.22998,95785900
2/15/2017,4924.859863,4932.350098,4902.160156,4910.569824,96447600
2/16/2017,4899.459961,4928.25,4890.47998,4925.540039,91475500
2/17/2017,4867.580078,4903.160156,4843.009766,4896.970215,102966800
2/20/2017,4864.990234,4901.410156,4856.120117,4894.25,68415900
2/21/2017,4888.759766,4900.379883,4849.910156,4865.890137,83739300
2/22/2017,4895.879883,4922.640137,4866.120117,4899.649902,99237500
2/23/2017,4891.290039,4916.439941,4880.490234,4900.799805,107821600
2/24/2017,4845.240234,4890.109863,4806.490234,4886.509766,117178100
2/27/2017,4845.180176,4869.509766,4833.77002,4864.129883,89282400
2/28/2017,4858.580078,4865.950195,4836.529785,4862.649902,96712700
3/1/2017,4960.830078,4970.640137,4897.47998,4897.47998,120246400
3/2/2017,4963.799805,4972.879883,4955.410156,4965.27002,106837200
3/3/2017,4995.129883,5002.319824,4948.720215,4953.299805,105338700
3/6/2017,4972.189941,4985.240234,4960.259766,4983.959961,90426900
3/7/2017,4955,4974.790039,4941.259766,4974.790039,79830000
3/8/2017,4960.47998,4976.040039,4933.77002,4941.180176,82332500
3/9/2017,4981.509766,4988.629883,4939.870117,4950.529785,114473500
3/10/2017,4993.319824,5022.100098,4990.149902,4994,103802900
3/13/2017,4999.600098,5013.080078,4986.060059,4997.879883,84024800
3/14/2017,4974.259766,5006.049805,4958.879883,5006.049805,91792700
3/15/2017,4985.47998,4989.299805,4966.049805,4980.049805,81890200
3/16/2017,5013.379883,5031.569824,5004.620117,5027.100098,113121800
3/17/2017,5029.240234,5037.850098,5001.390137,5006.709961,160166500
3/20/2017,5012.160156,5030.060059,5004.080078,5008.080078,64225900
3/21/2017,5002.430176,5054.910156,4990.640137,5030.200195,93549600
3/22/2017,4994.700195,5005.060059,4953.569824,4969.109863,99409000
3/23/2017,5032.759766,5032.939941,4980.560059,4996.620117,89305600
3/24/2017,5020.899902,5027.189941,5003.580078,5027.189941,68967900
3/27/2017,5017.430176,5017.879883,4971.069824,4975.089844,94079200
3/28/2017,5046.200195,5048.109863,5008.669922,5027.129883,85350200
3/29/2017,5069.040039,5073.22998,5044.419922,5063.700195,86407300
3/30/2017,5089.640137,5090.919922,5063.069824,5075.609863,73882900
3/31/2017,5122.509766,5122.509766,5067.740234,5077.299805,103369500
4/3/2017,5085.910156,5132.930176,5083.140137,5130.180176,81634900
4/4/2017,5101.129883,5101.129883,5076.350098,5087.600098,84044500
4/5/2017,5091.850098,5123.779785,5087.680176,5104.709961,84135600
4/6/2017,5121.439941,5126.740234,5051.609863,5063.620117,88623600
4/7/2017,5135.279785,5135.279785,5098.049805,5104.72998,84781300
4/10/2017,5107.450195,5127.359863,5097.560059,5127.359863,70156500
4/11/2017,5101.859863,5119.180176,5068.25,5086.609863,93608500
4/12/2017,5101.109863,5142.810059,5093.97998,5114.5,100135100
4/13/2017,5071.100098,5090.47998,5062.319824,5090.47998,97291600
4/18/2017,4990.25,5080.029785,4990.25,5078.25,140164900
4/19/2017,5003.72998,5011.330078,4980.410156,4987.290039,112517100
4/20/2017,5077.910156,5093.600098,4989.259766,4992.470215,134681300
4/21/2017,5059.200195,5081.609863,5029.060059,5063.359863,165386200
4/24/2017,5268.850098,5295.470215,5228.540039,5267.879883,228792800
4/25/2017,5277.879883,5293.390137,5259.629883,5274.359863,115584900
4/26/2017,5287.879883,5296.52002,5270.319824,5272.859863,120017900
4/27/2017,5271.700195,5278.959961,5261.72998,5276.970215,113942900
4/28/2017,5267.330078,5287.850098,5265.359863,5267.660156,122645300
5/2/2017,5304.149902,5305.950195,5274.290039,5284.879883,104617800
5/3/2017,5301,5301.609863,5282.450195,5299.740234,97848100
5/4/2017,5372.419922,5372.419922,5304.459961,5309.390137,152534000
5/5/2017,5432.399902,5432.399902,5343.02002,5344.919922,138533800
5/8/2017,5382.950195,5442.100098,5374.200195,5442.100098,116136600
5/9/2017,5398.009766,5413.600098,5394.129883,5404.140137,103174700
5/10/2017,5400.459961,5402.339844,5377.75,5398.810059,100058200
5/11/2017,5383.419922,5409.990234,5356.410156,5409.899902,124960400
5/12/2017,5405.419922,5405.419922,5375.47998,5386.790039,158409000
5/15/2017,5417.399902,5417.399902,5384.540039,5411.27002,97533000
5/16/2017,5406.100098,5417.169922,5389.870117,5398.149902,95519900
5/17/2017,5317.890137,5394.879883,5297.430176,5375.839844,118949500
5/18/2017,5289.72998,5322.700195,5238.509766,5309.910156,124719100
5/19/2017,5324.399902,5334.450195,5292.120117,5299.399902,108705400
5/22/2017,5322.879883,5339.410156,5315.22998,5335.120117,73526700
5/23/2017,5348.160156,5368.879883,5314.47998,5317.120117,85536300
5/24/2017,5341.339844,5353.009766,5326.589844,5336.97998,79667800
5/25/2017,5337.160156,5366.700195,5323.109863,5360.970215,66254500
5/26/2017,5336.640137,5336.759766,5282.419922,5328.859863,76926600
5/29/2017,5332.470215,5335.779785,5316.689941,5327.72998,43001700
5/30/2017,5305.939941,5309.359863,5273.560059,5291.080078,78126400
5/31/2017,5283.629883,5334.569824,5283.629883,5306.209961,143676300
6/1/2017,5318.669922,5327.600098,5287.990234,5290.839844,84194600
6/2/2017,5343.410156,5372.970215,5328.189941,5347.859863,95624300
6/5/2017,5307.890137,5343.790039,5299.759766,5337.109863,48932000
6/6/2017,5269.220215,5296.419922,5260.950195,5280.200195,79880200
6/7/2017,5265.529785,5320.040039,5254.029785,5261.419922,94213100
6/8/2017,5264.240234,5290.5,5250.680176,5264.689941,85052500
6/9/2017,5299.709961,5320.169922,5266.830078,5275.990234,79889400
6/12/2017,5240.589844,5286.100098,5233.689941,5282.580078,85538800
6/13/2017,5261.740234,5273.870117,5248.290039,5254.140137,72390200
6/14/2017,5243.290039,5314.959961,5243.290039,5283.600098,97019900
6/15/2017,5216.879883,5235.879883,5176.669922,5235.359863,118313500
6/16/2017,5263.310059,5273.680176,5236,5243.529785,164098100
6/19/2017,5310.720215,5331.319824,5302.049805,5305.220215,77527800
6/20/2017,5293.649902,5339.549805,5293.649902,5330.580078,81245800
6/21/2017,5274.259766,5286.060059,5224.049805,5273,83179900
6/22/2017,5281.930176,5286.459961,5237.330078,5258.680176,80688900
6/23/2017,5266.120117,5283.879883,5247.52002,5273.240234,66693700
6/26/2017,5295.75,5323.72998,5289.560059,5295.040039,67071900
6/27/2017,5258.580078,5284.959961,5237.669922,5282.870117,90277800
6/28/2017,5252.899902,5273.950195,5203.899902,5235.830078,96381000
6/29/2017,5154.350098,5272.939941,5143.819824,5268.22998,114605600
6/30/2017,5120.680176,5192.390137,5117.22998,5157.589844,97126700
7/3/2017,5195.720215,5200.72998,5151.189941,5151.189941,76373400
7/4/2017,5174.899902,5197.810059,5165.859863,5170.540039,56279100
7/5/2017,5180.100098,5192.509766,5160.859863,5174.790039,85258200
7/6/2017,5152.399902,5177.620117,5111.160156,5177.209961,91164900
7/7/2017,5145.160156,5155.419922,5125.990234,5149.790039,74708800
7/10/2017,5165.640137,5179.339844,5147.669922,5160.700195,60989800
7/11/2017,5140.600098,5186.439941,5135.950195,5172.029785,64875700
7/12/2017,5222.129883,5239.02002,5157.839844,5158.22998,83513800
7/13/2017,5235.399902,5259.470215,5221.580078,5228.930176,75719800
7/14/2017,5235.310059,5246.779785,5215.97998,5246.200195,60089700
7/17/2017,5230.169922,5246.22998,5214.310059,5238.410156,53978000
7/18/2017,5173.27002,5233.149902,5164.629883,5219.669922,75790200
7/19/2017,5216.069824,5218.990234,5174.290039,5196.129883,69296400
7/20/2017,5199.220215,5251.25,5177.72998,5239.459961,78772300
7/21/2017,5117.660156,5208.850098,5095.120117,5188.919922,106403800
7/24/2017,5127.700195,5143.47998,5094.359863,5133.680176,72053200
7/25/2017,5161.080078,5193.189941,5130.529785,5130.529785,91159700
7/26/2017,5190.169922,5208.330078,5158.790039,5162.240234,79110400
7/27/2017,5186.950195,5218.560059,5172.779785,5181.149902,99460800
7/28/2017,5131.390137,5144.029785,5105.720215,5144.029785,99859600
7/31/2017,5093.77002,5148.149902,5092.140137,5127.629883,87612000
8/1/2017,5127.029785,5148.490234,5087.379883,5116.899902,75327900
8/2/2017,5107.25,5135.140137,5094.640137,5122.379883,82005400
8/3/2017,5130.490234,5142.910156,5084.200195,5097.140137,71167300
8/4/2017,5203.439941,5216.399902,5118.609863,5122.399902,78567600
8/7/2017,5207.890137,5220.589844,5195.259766,5210.72998,63788300
8/8/2017,5218.890137,5231.649902,5191.379883,5200.200195,62058600
8/9/2017,5145.700195,5183.370117,5122.5,5182.049805,84579800
8/10/2017,5115.22998,5148.470215,5096.189941,5140.990234,71793700
8/11/2017,5060.919922,5086.060059,5046.75,5081.919922,86172400
8/14/2017,5121.669922,5136.189941,5080.009766,5082.870117,57283400
8/15/2017,5140.25,5158.5,5123.970215,5141.02002,48077600
8/16/2017,5176.609863,5200.160156,5159.100098,5159.100098,55940500
8/17/2017,5146.850098,5180.259766,5137.419922,5164.540039,64545000
8/18/2017,5114.149902,5117.040039,5074.450195,5103.470215,73461700
8/21/2017,5087.589844,5105.939941,5066.189941,5091.310059,59101700
8/22/2017,5131.859863,5137.540039,5101.680176,5112.129883,57269900
8/23/2017,5115.390137,5149.080078,5105.549805,5125.029785,58660400
8/24/2017,5113.129883,5136.299805,5111.859863,5127.709961,55558700
8/25/2017,5104.330078,5141.049805,5098.509766,5121.47998,57203600
8/28/2017,5079.75,5106.25,5066.009766,5076.470215,37172200
8/29/2017,5031.919922,5041.890137,4995.069824,5035.379883,83662800
8/30/2017,5056.339844,5069.120117,5046.069824,5063.240234,61690100
8/31/2017,5085.589844,5104.779785,5068.439941,5083.120117,108192000
9/1/2017,5123.259766,5138.419922,5115.950195,5117.189941,75774600
9/4/2017,5103.970215,5114.700195,5088.279785,5088.279785,44171300
9/5/2017,5086.560059,5125.799805,5081.080078,5107.189941,72150200
9/6/2017,5101.410156,5114.290039,5050.089844,5054.319824,173147800
9/7/2017,5114.620117,5148.060059,5103.149902,5118.839844,84862300
9/8/2017,5113.490234,5117.890137,5086.509766,5099.310059,84096300
9/11/2017,5176.709961,5180.25,5145.779785,5145.779785,76915100
9/12/2017,5209.009766,5219.080078,5184.470215,5192.75,79355100
9/13/2017,5217.589844,5227,5200.209961,5205.209961,86353100
9/14/2017,5225.200195,5233.540039,5201.649902,5205.180176,79396000
9/15/2017,5213.910156,5237.169922,5201.970215,5220.890137,259691200
9/18/2017,5229.319824,5239.879883,5221.560059,5231.990234,61537100
9/19/2017,5237.439941,5238.290039,5219.709961,5223.290039,66921900
9/20/2017,5241.660156,5248.790039,5230.02002,5230.509766,65750000
9/21/2017,5267.290039,5275.419922,5257.439941,5259.02002,84829300
9/22/2017,5281.290039,5295.930176,5271.879883,5277.390137,71447900
9/25/2017,5267.129883,5286.830078,5260.459961,5267.990234,64221800
9/26/2017,5268.759766,5274.580078,5255.109863,5263.950195,70839200
9/27/2017,5281.959961,5289.890137,5272.319824,5281.299805,74049900
9/28/2017,5293.77002,5295.27002,5279.100098,5286.049805,67809900
9/29/2017,5329.810059,5329.810059,5284.740234,5297.419922,85230900
10/2/2017,5350.439941,5350.439941,5326.660156,5332.919922,68575600
10/3/2017,5367.410156,5370.890137,5355.299805,5362.75,58748500
10/4/2017,5363.22998,5369.450195,5345.200195,5369.240234,80019900
10/5/2017,5379.209961,5381.740234,5355.910156,5355.910156,70314300
10/6/2017,5359.899902,5378.069824,5350.259766,5378.069824,66128500
10/9/2017,5365.830078,5378.509766,5351.680176,5364.810059,55296900
10/10/2017,5363.649902,5372.27002,5351.790039,5364.160156,59718000
10/11/2017,5362.410156,5367.379883,5338.140137,5367.379883,71441700
10/12/2017,5360.810059,5361.919922,5342.689941,5358.419922,56447100
10/13/2017,5351.740234,5371.649902,5344.959961,5362.72998,73942000
10/16/2017,5362.879883,5371.620117,5347.609863,5362.529785,63076900
10/17/2017,5361.370117,5376.689941,5347.549805,5372.649902,64933200
10/18/2017,5383.810059,5394.22998,5359.680176,5368.089844,64165900
10/19/2017,5368.290039,5377.810059,5343,5371,86686600
10/20/2017,5372.379883,5392.089844,5368.209961,5389.47998,92307000
10/23/2017,5386.810059,5408.740234,5367.649902,5377.450195,63702000
10/24/2017,5394.799805,5413.029785,5377.859863,5377.859863,74560600
10/25/2017,5374.890137,5416.540039,5364.160156,5399.609863,80466800
10/26/2017,5455.399902,5459.609863,5375.259766,5383.439941,90950700
10/27/2017,5494.129883,5513.529785,5470.240234,5470.339844,95585200
10/30/2017,5493.629883,5507.560059,5487.290039,5488.330078,67428800
10/31/2017,5503.290039,5511.25,5489.410156,5492.629883,75164700
11/1/2017,5514.290039,5536.399902,5514.290039,5524.379883,75303700
11/2/2017,5510.5,5520.810059,5486.240234,5510.959961,70253200
11/3/2017,5517.970215,5521.919922,5498.290039,5513.470215,75125000
11/6/2017,5507.25,5513.310059,5492.899902,5507.069824,70213800
11/7/2017,5480.640137,5525.549805,5475.919922,5521.75,78339100
11/8/2017,5471.430176,5496.080078,5452.200195,5487.529785,92596200
11/9/2017,5407.75,5479.700195,5401.430176,5470.180176,98897900
11/10/2017,5380.720215,5415.879883,5375.120117,5405.549805,84901400
11/13/2017,5341.629883,5384.759766,5301.02002,5382.649902,84572600
11/14/2017,5315.580078,5365.640137,5301.569824,5345.299805,90263700
11/15/2017,5301.25,5312.390137,5267.220215,5301.140137,94175400
11/16/2017,5336.390137,5345.22998,5312.870117,5325.410156,74296300
11/17/2017,5319.169922,5350.25,5304.350098,5335.850098,88650100
11/20/2017,5340.450195,5348.149902,5302.850098,5311.279785,66757000
11/21/2017,5366.149902,5385.859863,5326.859863,5335.839844,74777300
11/22/2017,5352.759766,5391.009766,5352.759766,5364.609863,67526600
11/23/2017,5379.540039,5391.890137,5330.319824,5339.759766,55368500
11/24/2017,5390.459961,5419.879883,5374.399902,5374.399902,54357200
11/27/2017,5360.089844,5408.470215,5359.390137,5378.959961,62120700
11/28/2017,5390.47998,5398.189941,5357.279785,5366.379883,65960000
11/29/2017,5398.049805,5441.689941,5394.890137,5416.490234,92621500
11/30/2017,5372.790039,5429.649902,5372.589844,5402.660156,128032500
12/1/2017,5316.890137,5378.319824,5299.060059,5374.129883,99908800
12/4/2017,5389.290039,5400.100098,5350.589844,5363.290039,81907500
12/5/2017,5375.529785,5392.47998,5349.790039,5382.22998,77844600
12/6/2017,5374.350098,5385.529785,5316.549805,5333.319824,78019500
12/7/2017,5383.859863,5396.310059,5365.75,5374.569824,81173900
12/8/2017,5399.089844,5425.75,5393.560059,5411.910156,90629200
12/11/2017,5386.830078,5411.709961,5382.5,5411.709961,68771400
12/12/2017,5427.189941,5427.189941,5359.759766,5394.930176,80840200
12/13/2017,5399.450195,5429.029785,5393.97998,5415.319824,87609600
12/14/2017,5357.140137,5400.279785,5357.140137,5392,78206300
12/15/2017,5349.299805,5360.870117,5330.100098,5340.339844,157439000
12/18/2017,5420.580078,5427.870117,5386.399902,5386.399902,81891400
12/19/2017,5382.910156,5420.640137,5380.149902,5409.649902,63736200
12/20/2017,5352.77002,5382.370117,5338.029785,5377.919922,68688100
12/21/2017,5385.970215,5389.799805,5323.540039,5332.390137,70387200
12/22/2017,5364.720215,5385.959961,5355.439941,5371,46753800
12/27/2017,5368.839844,5388.140137,5352.529785,5359.819824,41098800
12/28/2017,5339.419922,5370.430176,5331.160156,5367.700195,42420600
12/29/2017,5312.560059,5344.049805,5312.560059,5336.149902,46218500
1/2/2018,5288.600098,5318.740234,5258.660156,5318.740234,66802600
1/3/2018,5331.279785,5347.629883,5291.890137,5295.310059,75371700
1/4/2018,5413.689941,5430.720215,5360.009766,5360.009766,92583500
1/5/2018,5470.75,5470.75,5422.779785,5424.160156,76275800
1/8/2018,5487.419922,5499.149902,5478.919922,5483.470215,72318000
1/9/2018,5523.939941,5525.669922,5491.910156,5491.910156,78844900
1/10/2018,5504.680176,5529.299805,5487.560059,5518.319824,96478300
1/11/2018,5488.549805,5516.589844,5478.970215,5514.089844,83544400
1/12/2018,5517.060059,5520.180176,5486.089844,5502.629883,80659900
1/15/2018,5509.689941,5525.009766,5501.279785,5515.549805,56215000
1/16/2018,5513.819824,5535.950195,5500.220215,5513.700195,69422000
1/17/2018,5493.990234,5518.390137,5485.02002,5496.259766,72741600
1/18/2018,5494.830078,5515.160156,5474.109863,5511.299805,82084500
1/19/2018,5526.509766,5528.890137,5490.319824,5493.990234,78466200
1/22/2018,5541.990234,5543.060059,5512.27002,5520.209961,77421200
1/23/2018,5535.259766,5567.029785,5521.830078,5563.560059,85807600
1/24/2018,5495.160156,5538.580078,5495.160156,5532.850098,85219400
1/25/2018,5481.209961,5525.759766,5456.049805,5493.810059,84803300
1/26/2018,5529.149902,5539.77002,5493.660156,5496.830078,65388300
1/29/2018,5521.589844,5537.529785,5517.669922,5534.140137,60112400
1/30/2018,5473.779785,5518.939941,5464.850098,5493.930176,80083100
1/31/2018,5481.930176,5496.779785,5471.180176,5483.509766,83562500
2/1/2018,5454.549805,5529.399902,5432.589844,5510.589844,87026200
2/2/2018,5364.97998,5437.259766,5364.97998,5433.839844,99312300
2/5/2018,5285.830078,5332.77002,5283.27002,5322.939941,96711900
2/6/2018,5161.810059,5226.129883,5101.149902,5104.279785,175358700
2/7/2018,5255.899902,5267.879883,5169.399902,5208.109863,117755000
2/8/2018,5151.680176,5248.439941,5129.52002,5229.779785,123977500
2/9/2018,5079.209961,5155.870117,5051.209961,5133.459961,143039900
2/12/2018,5140.060059,5165.75,5113.819824,5130.399902,93467100
2/13/2018,5109.240234,5155.220215,5109.240234,5136.089844,78507900
2/14/2018,5165.259766,5188.140137,5081.620117,5137.569824,109723700
2/15/2018,5222.52002,5255.080078,5204.439941,5211.709961,97295500
2/16/2018,5281.580078,5291.47998,5245.799805,5249.419922,101183700
2/19/2018,5256.180176,5297.370117,5249.890137,5295.330078,51447900
2/20/2018,5289.859863,5291.810059,5249.850098,5257.430176,75702000
2/21/2018,5302.169922,5303.810059,5255.77002,5278.47998,72945400
2/22/2018,5309.22998,5321.189941,5253.200195,5272.430176,87528200
2/23/2018,5317.370117,5322.350098,5292.700195,5312.299805,68488500
2/26/2018,5344.259766,5357.359863,5329.509766,5343.569824,67882600
2/27/2018,5343.930176,5363.52002,5329.790039,5358.569824,76239100
2/28/2018,5320.490234,5357.060059,5312.620117,5321.5,84387800
3/1/2018,5262.560059,5315.77002,5242.870117,5304.810059,112757700
3/2/2018,5136.580078,5226.109863,5121.240234,5223.140137,117629800
3/5/2018,5167.22998,5176.52002,5115.939941,5116.390137,120940100
3/6/2018,5170.22998,5216.600098,5170.140137,5203.109863,90489200
3/7/2018,5187.830078,5203.060059,5134.509766,5151.689941,93450600
3/8/2018,5254.100098,5264.359863,5186.279785,5189.140137,92799400
3/9/2018,5274.399902,5293.080078,5241.509766,5243.089844,75500400
3/12/2018,5276.709961,5302.419922,5258.109863,5298.220215,64074300
3/13/2018,5242.790039,5311.660156,5225.27002,5284.839844,87014000
3/14/2018,5233.359863,5272.720215,5224.310059,5237.75,73618000
3/15/2018,5267.259766,5274.939941,5235.939941,5252.220215,82441300
3/16/2018,5282.75,5299.22998,5258.509766,5259.359863,150258600
3/19/2018,5222.839844,5265.439941,5210.069824,5263.390137,76919000
3/20/2018,5252.430176,5255.100098,5208.509766,5232.120117,66443200
3/21/2018,5239.740234,5257.240234,5220.259766,5252.779785,69220400
3/22/2018,5167.209961,5231.169922,5119.290039,5205.169922,104323700
3/23/2018,5095.220215,5128.709961,5059.669922,5115.819824,102365000
3/26/2018,5066.279785,5126.990234,5043.27002,5106.339844,83600900
3/27/2018,5115.740234,5149.049805,5100.209961,5141.399902,84280000
3/28/2018,5130.439941,5130.439941,5038.120117,5073.419922,102195900
3/29/2018,5167.299805,5194.97998,5134.75,5152.029785,92382200
4/3/2018,5152.120117,5171.620117,5118.689941,5144.629883,81857300
4/4/2018,5141.799805,5163.629883,5094.689941,5155.470215,91113200
4/5/2018,5276.669922,5280.609863,5213.629883,5216.680176,94689000
4/6/2018,5258.240234,5282.720215,5243.02002,5256.25,68854400
4/9/2018,5263.390137,5289.720215,5247.569824,5271,60670000
4/10/2018,5307.560059,5312.879883,5281.580078,5299.580078,78090500
4/11/2018,5277.939941,5303.319824,5264.27002,5301.439941,68231500
4/12/2018,5309.220215,5309.970215,5266.359863,5280.660156,82203700
4/13/2018,5315.02002,5339.049805,5303.379883,5318.129883,68375700
4/16/2018,5312.959961,5322.410156,5298.939941,5322.410156,60319200
4/17/2018,5353.540039,5370.22998,5317.120117,5325.629883,81726700
4/18/2018,5380.169922,5381.740234,5359.629883,5360.450195,82529900
4/19/2018,5391.640137,5397.839844,5377.109863,5389.819824,74094100
4/20/2018,5412.830078,5425.790039,5381.109863,5395.129883,87342700
4/23/2018,5438.549805,5440.839844,5392.580078,5404.720215,65848500
